Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
ACA.PA;Financial Services;Banks - Regional;https://www.credit-agricole.com/;Crédit Agricole S.A.;15,84;722,57;0,02;-0,02;0,03;5,35
TEP.PA;Industrials;Specialty Business Services;https://www.teleperformance.com/;Teleperformance SE;106,6;0;0;0;0;1,5
RMS.PA;Consumer Cyclical;Luxury Goods;https://finance.hermes.com/;Hermès International Société en commandite par actions;2295;192,39;11,93;27,42;1,55;0,58
SAF.PA;Industrials;Aerospace & Defense;https://www.safran-group.com/;Safran SA;208,5;91,81;2,27;-9,57;0,27;1,73
AI.PA;Basic Materials;Specialty Chemicals;https://www.airliquide.com/;L'Air Liquide S.A.;185,64;62,14;2,99;-6,24;0,52;1,91
CA.PA;Consumer Defensive;Grocery Stores;https://www.carrefour.com/;Carrefour SA;16,505;66,58;0,25;-0,59;0,23;2,8
TTE.PA;Energy;Oil & Gas Integrated;https://www.totalenergies.com/;TotalEnergies SE;66,95;122,57;0,55;-2,4;0,47;5,98
OR.PA;Consumer Defensive;Household & Personal Products;https://www.loreal.com/;L'Oreal SA;447,6;64,46;6,94;-37,11;0,61;1,71
AC.PA;Consumer Cyclical;Lodging;https://www.group.accor.com/en;Accor SA;41,37;23,81;1,74;-3,16;0,49;2,18
EN.PA;Industrials;Engineering & Construction;https://www.bouygues.com/;Bouygues SA;35,61;117,47;0,3;-0,76;0,22;4,78
SAN.PA;Healthcare;Drug Manufacturers - General;https://www.sanofi.com/;Sanofi;89,17;42,19;2,11;-5,2;0,63;3,73
CS.PA;Financial Services;Insurance - Diversified;https://www.axa.com/;AXA SA;33,69;282,48;0,12;-0,13;0,07;5,3
BN.PA;Consumer Defensive;Packaged Foods;https://www.danone.com/;Danone S.A.;59,94;33,33;1,8;-2,51;0,42;2,63
RI.PA;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.pernod-ricard.com/;Pernod Ricard SA;148,75;78,71;1,89;-4,39;0,44;2
MC.PA;Consumer Cyclical;Luxury Goods;https://www.lvmh.com/;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;783,2;187,69;4,17;-10,49;0,46;1,37
HO.PA;Industrials;Aerospace & Defense;https://www.thalesgroup.com/en;Thales S.A.;167;139;1,2;-3,38;0,2;1,97
KER.PA;Consumer Cyclical;Luxury Goods;https://www.kering.com/;Kering SA;332,05;211,67;1,57;-3,03;0,41;2,11
EL.PA;Healthcare;Medical Instruments & Supplies;https://www.essilorluxottica.com/;EssilorLuxottica Société anonyme;208,6;41,65;5,01;-8,09;0,66;1,28
SU.PA;Industrials;Specialty Industrial Machinery;https://www.se.com/;Schneider Electric S.E.;229,15;50,76;4,51;-11,02;0,49;2,19
VIE.PA;Industrials;Waste Management;https://www.veolia.com/fr;Veolia Environnement SA;30,62;73,35;0,42;-0,73;0,2;3,47
SGO.PA;Industrials;Building Products & Equipment;https://www.saint-gobain.com/;Compagnie de Saint-Gobain S.A.;81,38;79,13;1,03;-3,61;0,48;3,1
CAP.PA;Technology;Information Technology Services;https://www.capgemini.com/;Capgemini SE;207,4;74,08;2,8;-7,93;0,5;1,41
DG.PA;Industrials;Engineering & Construction;https://www.vinci.com/;Vinci SA;115,05;112,54;1,02;-1,6;0,27;3,01
VIV.PA;Communication Services;Entertainment;https://www.vivendi.com/;Vivendi SE;10,145;25;0,41;-1,05;0,47;2,8
PUB.PA;Communication Services;Advertising Agencies;https://www.publicisgroupe.com/;Publicis Groupe S.A.;105,75;93,52;1,13;-4,11;0,3;2,68
GLE.PA;Financial Services;Banks - Regional;https://www.societegenerale.com/;Société Générale Société anonyme;27,23;1997,59;0,01;-0,01;0,04;6,41
BNP.PA;Financial Services;Banks - Regional;https://group.bnpparibas/;BNP Paribas SA;72,31;2389,42;0,03;-0,03;0,05;5,26
RNO.PA;Consumer Cyclical;Auto Manufacturers;https://www.renaultgroup.com/;Renault SA;50,2;403,8;0,12;-2,95;0,29;5,63
ORA.PA;Communication Services;Telecom Services;https://www.orange.com/;Orange S.A.;10,81;26,76;0,4;-0,58;0,31;6,15
ENGI.PA;Utilities;Utilities - Diversified;https://www.engie.com/;Engie SA;15,77;71,33;0,22;-0,46;0,17;6
LR.PA;Industrials;Electrical Equipment & Parts;https://www.legrandgroup.com/;Legrand SA;101,1;26,94;3,75;-9,91;0,56;1,94
EDEN.PA;Financial Services;Credit Services;https://www.edenred.com/;Edenred SE;46,8;37,44;1,25;-2,33;0,07;1,78
URW.PA;Real Estate;REIT - Retail;https://www.urw.com/;Unibail-Rodamco-Westfield SE;79,58;373;0,21;-0,43;0,36;0
ERF.PA;Healthcare;Diagnostics & Research;https://www.eurofins.com/;Eurofins Scientific SE;58,26;28,87;2,02;-4,16;0,53;0,48
DSY.PA;Technology;Software - Application;https://www.3ds.com/;Dassault Systèmes SE;37,75;11,48;3,29;-77,04;0,75;0,43
ML.PA;;;;;37,3;0;0;0;0,55;0
MT.PA;;;;ArcelorMittal SA;0;0;0;0;0;0
STMPA.PA;Technology;Semiconductors;https://www.st.com/;STMicroelectronics N.V.;38,32;27,02;1,42;8,37;0,91;0,67
AIR.PA;Industrials;Aerospace & Defense;https://www.airbus.com/;Airbus SE;158,96;133,64;1,19;-3,37;0,17;1,8
STLAP.PA;Consumer Cyclical;Auto Manufacturers;https://www.stellantis.com/;Stellantis N.V.;20,795;50,51;0,41;-2,18;0,53;0
SOLB.PA;;;https://finance.yahoo.com/sector/energy;;0;0;0;0;0;0
XFAB.PA;Technology;Semiconductors;https://www.xfab.com/;X-FAB Silicon Foundries SE;7,01;13,13;0,53;10,78;0,72;0
VIRP.PA;Healthcare;Drug Manufacturers - General;https://corporate.virbac.com/;Virbac SA;354,5;133,43;2,66;10,26;0,75;1,14
VCT.PA;Basic Materials;Building Materials;https://www.vicat.fr/;Vicat S.A.;37,2;112,78;0,33;-1,05;0,47;4,97
ICAD.PA;Real Estate;REIT - Diversified;https://www.icade.fr/;Icade;28,14;152,67;0,18;-1,13;0,51;8,3
BEN.PA;Consumer Cyclical;Recreational Vehicles;https://www.beneteau-group.com/;Bénéteau S.A.;13,58;23,32;0,58;2,97;0,44;1,77
BOL.PA;Communication Services;Entertainment;https://www.bollore.com/;Bolloré SE;6,165;16,58;0,37;-2,13;0,4;1,42
MRN.PA;Industrials;Electrical Equipment & Parts;https://www.mersen.com/;Mersen S.A.;39,8;50,73;0,78;-7,03;0,54;2,7
NEX.PA;Industrials;Electrical Equipment & Parts;https://www.nexans.com/;Nexans S.A.;109,5;138,7;0,79;-4,63;0,31;2,34
SOP.PA;Technology;Information Technology Services;https://www.soprasteria.com/;Sopra Steria Group SA;220,4;156,6;1,41;-2,17;0,32;1,71
MAU.PA;Energy;Oil & Gas E&P;https://www.maureletprom.fr/;Etablissements Maurel & Prom S.A.;6,695;8,49;0,79;-3,3;0,62;2,83
ATO.PA;Technology;Information Technology Services;https://www.atos.net/;Atos SE;2,09;84,44;0,02;-0,05;0,24;1,6
MMT.PA;Communication Services;Broadcasting;https://www.groupem6.fr/;Métropole Télévision S.A.;13,56;11,31;1,2;3,72;0,81;5,46
DBG.PA;Industrials;Waste Management;https://www.derichebourg.com/;Derichebourg SA;4,892;14,48;0,34;-0,93;0,41;2,55
UBI.PA;Communication Services;Electronic Gaming & Multimedia;https://www.ubisoft.com/;Ubisoft Entertainment SA;21,29;20,99;1,01;-2,21;0,46;0
TFI.PA;Communication Services;Broadcasting;https://www.groupe-tf1.fr/;TF1 SA;8,91;12,85;0,69;3,01;0,66;6,36
COV.PA;Real Estate;REIT - Diversified;https://covivio.eu/en/;Covivio;49,8;239,21;0,21;-0,48;0,33;6,52
LSS.PA;Technology;Software - Application;https://www.lectra.com/;Lectra SA;33,4;10,27;3,25;-4,28;0,37;1,46
ATE.PA;Technology;Information Technology Services;https://www.alten.com/;Alten S.A.;124,7;65,38;1,91;8;0,66;1,39
IPS.PA;Industrials;Consulting Services;https://www.ipsos.com/;Ipsos SA;66,95;29,96;2,23;-10,48;0,57;2,48
DEC.PA;Communication Services;Advertising Agencies;https://www.jcdecaux.com/;JCDecaux SE;21,56;32,33;0,67;-1,03;0,26;1,98
NK.PA;Basic Materials;Building Materials;https://www.imerys.com/;Imerys S.A.;35,44;58,98;0,6;-2,28;0,53;4,71
BB.PA;Consumer Defensive;Household & Personal Products;https://fr.bic.com/fr;Société BIC SA;66,5;55,42;1,2;4,16;0,77;4,5
RF.PA;Financial Services;Asset Management;https://www.eurazeo.com/en/;Eurazeo SE;76,5;129,83;0,59;-5,84;0,84;1,95
FRVIA.PA;Consumer Cyclical;Auto Parts;https://www.forvia.com/;Forvia SE;15,97;106,76;0,15;-0,29;0,17;2,06
MF.PA;Financial Services;Asset Management;https://www.wendelgroup.com/en/;Wendel SE;93,2;216,25;0,43;-1,35;0,21;3,1
SW.PA;Industrials;Specialty Business Services;https://www.sodexo.com/;Sodexo S.A.;85,8;65,2;1,32;-2,49;0,31;2,97
SK.PA;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.groupeseb.com/;SEB SA;114,8;111,13;1,03;-4,13;0,41;1,9
LI.PA;Real Estate;REIT - Retail;https://www.klepierre.com/;Klépierre SA;25,46;68,65;0,37;-0,79;0,41;7,33
POM.PA;Consumer Cyclical;Auto Parts;https://www.opmobility.com/;OPmobility;11,79;38,42;0,31;-0,67;0,28;2,49
RCO.PA;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.remy-cointreau.com/;Rémy Cointreau SA;93;59,64;1,56;6,28;0,54;1,19
FGR.PA;Industrials;Engineering & Construction;https://www.eiffage.com/;Eiffage SA;104,35;236,45;0,44;-0,64;0,2;2,2
ERA.PA;Basic Materials;Other Industrial Metals & Mining;https://www.eramet.com/en;ERAMET S.A.;101,3;207,61;0,49;-2,22;0,34;1,99
ITP.PA;Consumer Defensive;Household & Personal Products;https://www.interparfums.fr/;Interparfums SA;48;10,61;4,52;16,05;0,81;1,65
VLA.PA;Healthcare;Biotechnology;https://valneva.com/;Valneva SE;4,1;3,61;1,14;-82;0,58;0
AMUN.PA;Financial Services;Asset Management;https://legroupe.amundi.com/;Amundi S.A.;71,45;142,18;0,5;-0,77;0,32;0
TRI.PA;Consumer Cyclical;Recreational Vehicles;https://www.trigano.fr/;Trigano Société Anonyme;144;107,69;1,34;4,13;0,74;2,56
BVI.PA;Industrials;Consulting Services;https://group.bureauveritas.com/;Bureau Veritas SA;27,52;9,24;2,98;-8,14;0,35;2,62
GFC.PA;Real Estate;REIT - Office;https://www.gecina.fr/;Gecina;102;236,37;0,43;-1,15;0,6;4,75
NXI.PA;Real Estate;Real Estate - Diversified;https://www.nexity.fr/;Nexity SA;12,11;130,61;0,09;-1,78;0,24;9,31
ALO.PA;Industrials;Railroads;https://www.alstom.com/;Alstom SA;18,085;56,97;0,32;-0,93;0,27;2,8
ETL.PA;Technology;Communication Equipment;https://www.eutelsat.com/;Eutelsat Communications Société Anonyme;4,366;14,83;0,29;-0,65;0,51;11,34
MERY.PA;Real Estate;REIT - Retail;https://www.mercialys.com/;Mercialys SA;11,17;22,96;0,49;-0,95;0,33;9,62
IPN.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.ipsen.com/;Ipsen S.A.;120,8;36,03;3,35;-16,64;0,66;1,19
VU.PA;Technology;Software - Application;https://www.vusion.com/;VusionGroup;158,8;47,5;3,34;-25,33;0,33;0
AKE.PA;Basic Materials;Specialty Chemicals;https://www.arkema.com/;Arkema S.A.;96,1;129,25;0,74;-4,22;0,61;2,94
ADP.PA;Industrials;Airports & Air Services;https://www.parisaeroport.fr/;Aeroports de Paris SA;126,9;170,21;0,75;-1,22;0,25;2,17
SCR.PA;Financial Services;Insurance - Reinsurance;https://www.scor.com/;SCOR SE;30,22;198,24;0,15;-0,18;0,13;4,81
RXL.PA;Technology;Electronics & Computer Distribution;https://www.rexel.com/;Rexel S.A.;27,35;28,39;0,96;-5,81;0,43;3,97
ARG.PA;Real Estate;REIT - Industrial;https://www.argan.fr/;Argan SA;77,6;158,15;0,49;-0,98;0,47;2,75
GET.PA;Industrials;Railroads;https://www.getlinkgroup.com/;Getlink SE;16,73;16,34;1,02;-1,9;0,33;2,35
COFA.PA;Financial Services;Insurance - Reinsurance;https://www.coface.com/;COFACE SA;15,57;53,36;0,29;-0,4;0,27;5,98
CARM.PA;Real Estate;REIT - Retail;https://www.carmila.com/;Carmila S.A.;16,38;47,3;0,35;-0,97;0,56;9,88
IDL.PA;Industrials;Specialty Business Services;https://www.id-logistics.com/;ID Logistics Group SA;377;323,91;1,16;-1,84;0,18;0
NEOEN.PA;Utilities;Utilities - Renewable;https://www.neoen.com/;Neoen S.A.;29,6;44,45;0,67;-1,24;0,4;0
GTT.PA;Energy;Oil & Gas Equipment & Services;https://www.gtt.fr/;Gaztransport & Technigaz SA;136,6;15,64;8,73;21,18;0,96;3,92
ELIOR.PA;Consumer Cyclical;Restaurants;https://www.eliorgroup.com/;Elior;3,754;7,37;0,51;-0,53;0,22;3,17
WLN.PA;Technology;Software - Infrastructure;https://www.worldline.com/;Worldline S.A.;11,645;36,26;0,32;-1;0,43;0
ELIS.PA;Industrials;Specialty Business Services;https://www.fr.elis.com/en;Elis SA;22,82;19,62;1,16;-1,33;0,4;0
SPIE.PA;Industrials;Engineering & Construction;https://www.spie.com/;SPIE SA;37;27,66;1,34;-1,8;0,25;0
DIM.PA;Healthcare;Medical Instruments & Supplies;https://www.sartorius.com/;Sartorius Stedim Biotech S.A.;196,8;32,39;6,08;-5,24;0,35;0,5
FR.PA;Consumer Cyclical;Auto Parts;https://www.valeo.com/;Valeo SE;12,64;60,13;0,21;-0,38;0,19;2,39
CGG.PA;Energy;Oil & Gas Equipment & Services;https://www.cgg.com/;Viridien;0,5596;1,74;0,32;-0,45;0,39;0
SOI.PA;Technology;Semiconductor Equipment & Materials;https://www.soitec.com/;Soitec SA;110,7;0;0;0;0;0
ALD.PA;Industrials;Rental & Leasing Services;https://www.ayvens.com/;ALD S.A.;7,175;82,8;0,09;-0,14;0,17;8,06
RUI.PA;Energy;Oil & Gas Refining & Marketing;https://www.rubis.fr/;Rubis;32,1;42,92;0,75;-2,2;0,46;5,92
BIM.PA;Healthcare;Diagnostics & Research;https://www.biomerieux.com/;bioMérieux S.A.;95,9;34,12;2,81;16,23;0,76;0,59
S30.PA;Technology;Information Technology Services;https://www.solutions30.com/;Solutions 30 SE;2,164;5,19;0,42;-1,34;0,18;0
VRLA.PA;Consumer Cyclical;Packaging & Containers;https://www.verallia.com/;Verallia Société Anonyme;37,3;28,71;1,3;-2,14;0,23;0
FDJ.PA;Consumer Cyclical;Gambling;https://www.groupefdj.com/;La Française des Jeux Société anonyme;34,06;14,29;2,38;-6,34;0,36;0
VK.PA;Basic Materials;Steel;https://www.vallourec.com/;Vallourec S.A.;16,675;24,46;0,68;-28,26;0,48;4,56
AM.PA;Industrials;Aerospace & Defense;https://www.dassault-aviation.com/;Dassault Aviation société anonyme;209,4;297,04;0,7;16,59;0,36;1,26
EAPI.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.euroapi.com/en;Euroapi S.A.;3,254;19,25;0,17;0,82;0,66;0
AF.PA;Industrials;Airlines;https://www.airfranceklm.com/;Air France-KLM SA;10,56;127,11;0,08;-0,12;0,09;2,22
ORP.PA;Healthcare;Medical Care Facilities;https://www.orpea-corp.com/;Orpea SA;13,56;69,18;0,2;-0,22;0,14;1,06
SESG.PA;Communication Services;Broadcasting;https://www.ses.com/;SES S.A.;5,12;17,06;0,3;-1,1;0,51;6,94
APAM.PA;;;https://finance.yahoo.com/sector/energy;;0;0;0;0;0;0
ENX.PA;Financial Services;Financial Data & Stock Exchanges;https://www.euronext.com/;Euronext N.V.;91,8;1797,83;0,05;-3,81;0,57;2,26
TE.PA;Energy;Oil & Gas Equipment & Services;https://www.technipenergies.com/;Technip Energies N.V.;23,22;36,61;0,63;-4,15;0,36;0
PLX.PA;Industrials;Specialty Business Services;https://www.pluxeegroup.com/;Pluxee N.V.;30,9;42,01;0,74;-0,74;0;0
SYENS.PA;;;;;0;0;0;0;0;0
GBT.PA;Healthcare;Medical Devices;https://www.guerbet.com/;Guerbet SA;37,1;73,72;0,5;-7,15;0,41;2,71
TOUP.PA;Industrials;Rental & Leasing Services;https://www.touax.com/;Touax SCA;4,84;79,8;0,06;-0,13;0,14;3,91
ALTA.PA;Real Estate;REIT - Residential;https://www.altarea.com/;Altarea SCA;99,5;406,89;0,24;-1,49;0,26;7,89
JCQ.PA;Basic Materials;Steel;https://www.jacquetmetals.com/;Jacquet Metals SA;17,9;74,75;0,24;1,78;0,48;4,06
BLC.PA;Healthcare;Medical Distribution;https://www.bastideleconfortmedical.com/;Bastide Le Confort Médical SA;21,05;57,97;0,36;-0,41;0,14;0,9
MTU.PA;Industrials;Farm & Heavy Construction Machinery;https://www.manitou.com/;Manitou BF SA;27,25;54,11;0,5;2,45;0,42;2,53
SCHP.PA;Industrials;Waste Management;https://www.groupe-seche.com/;Séché Environnement SA;105;127,51;0,82;-1,29;0,24;1,77
FII.PA;Industrials;Aerospace & Defense;https://www.lisi-group.com/;Lisi S.A.;28,95;34,24;0,85;-4,41;0,47;1,53
AKW.PA;Consumer Cyclical;Auto Parts;https://akwel-automotive.com/;Akwel SA;13,5;31,91;0,42;1,29;0,83;1,99
CDA.PA;Consumer Cyclical;Leisure;https://www.compagniedesalpes.com/;Compagnie des Alpes SA;15;42,36;0,35;-0,62;0,42;2,45
CGM.PA;Healthcare;Health Information Services;https://www.cegedim.com/;Cegedim SA;14,05;39,04;0,36;-0,64;0,31;1,35
HCO.PA;Communication Services;Advertising Agencies;https://www.highco.com/;High Co. SA;3,28;6,6;0,5;36,44;0,65;2,48
BOI.PA;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.boiron.fr/;Boiron SA;34,1;27,1;1,26;6,77;0,76;2,89
EXA.PA;Industrials;Aerospace & Defense;https://www.exail-technologies.com/;Exail Technologies;21,95;23,07;0,95;-1,23;0,17;2,63
DKUPL.PA;Communication Services;Advertising Agencies;https://www.dekuple.com/en;ADLPartner SA;37,4;38,64;0,97;-7,19;0,25;7,02
BON.PA;Consumer Defensive;Packaged Foods;https://www.bonduelle.com/;Bonduelle SCA;7,95;48,54;0,16;-1,19;0,39;2,49
PEUG.PA;Financial Services;Asset Management;https://www.peugeot-invest.com/;Peugeot Invest Société anonyme;111,6;357,72;0,31;-1,43;0,66;2,57
GRVO.PA;Basic Materials;Agricultural Inputs;https://www.graines-voltz.com/;Graines Voltz;28,5;88,41;0,32;1,42;0,5;2,88
LACR.PA;Technology;Scientific & Technical Instruments;https://www.lacroix-group.com/;LACROIX Group SA;26,2;105,46;0,25;-2,9;0,32;2,63
GLO.PA;Industrials;Specialty Business Services;https://www.gl-events.com/;GL Events;20,3;74,25;0,27;-0,41;0,18;3,29
GUI.PA;Technology;Computer Hardware;https://www.guillemot.com/;Guillemot Corporation S.A.;6,72;9,34;0,72;1,58;0,8;0
PIG.PA;Industrials;Farm & Heavy Construction Machinery;https://www.haulotte.com/;Haulotte Group SA;2,74;20,45;0,13;-4,42;0,31;2,83
VAC.PA;Consumer Cyclical;Lodging;https://www.groupepvcp.com/;Pierre & Vacances SA;1,512;7,73;0,2;-0,21;0,14;4,03
BIG.PA;Technology;Consumer Electronics;https://www.bigben-group.com/;BigBen Interactive;2,815;14,52;0,19;-0,44;0,34;0
SII.PA;;;https://finance.yahoo.com/sector/technology;;0;0;0;0;0;0
ASY.PA;Industrials;Engineering & Construction;https://www.assystem.com/;Assystem S.A.;57,5;43,71;1,32;-8,06;0,54;3,25
PRC.PA;Communication Services;Publishing;https://www.artprice.com/;Artmarket.com;4,37;4,59;0,95;10,92;0,78;0
ORAP.PA;Basic Materials;Specialty Chemicals;https://www.orapi.com/;Orapi SA;6,48;23,72;0,27;-0,82;0,24;2,82
EOS.PA;Technology;Software - Application;https://www.acteos.com/;Acteos SA;1,335;3,51;0,38;-0,9;0,04;0
QDT.PA;Technology;Software - Application;https://www.quadient.com/;Quadient S.A.;19,84;39,15;0,51;-0,93;0,44;3,01
ES.PA;Energy;Oil & Gas Refining & Marketing;https://corporate.esso.fr/;Esso S.A.F.;192,6;366,75;0,53;1,53;0,63;6,6
CO.PA;Consumer Defensive;Grocery Stores;https://www.groupe-casino.fr/;Casino, Guichard-Perrachon S.A.;0,0396;0,38;0,1;-0,19;0,14;7,21
CRI.PA;Consumer Cyclical;Textile Manufacturing;https://www.chargeurs.com/;Chargeurs SA;13,2;24,41;0,54;-1,36;0,33;5,27
KOF.PA;Consumer Cyclical;Residential Construction;https://www.kaufmanbroad.fr/;Kaufman & Broad S.A.;31,7;76,88;0,41;-27,33;0,18;6,79
MEDCL.PA;Healthcare;Biotechnology;https://www.medincell.com/;MedinCell S.A.;14,2;1,67;8,5;-11,18;1,09;0
GNFT.PA;Healthcare;Biotechnology;https://www.genfit.com/;Genfit S.A.;3,475;2,51;1,38;24,82;0,71;0
LNA.PA;Healthcare;Medical Care Facilities;https://www.lna-sante.com/;LNA Santé SA;21,6;92,48;0,23;-0,26;0,21;1,14
METEX.PA;Basic Materials;Chemicals;https://www.metabolic-explorer.com/;METabolic EXplorer S.A.;0,1214;4,81;0,03;-0,39;0,45;0
CAFO.PA;Consumer Cyclical;Specialty Retail;https://www.cafom.com/;Centrale d'Achat Française pour l'Outre-Mer Société Anonyme;9,42;39,66;0,24;-0,84;0,35;0
CATG.PA;Consumer Cyclical;Recreational Vehicles;https://www.catanagroup.com/;SA Catana Group;5,32;6,86;0,78;3,62;0,49;0
VMX.PA;Technology;Software - Infrastructure;https://www.verimatrix.com/;Verimatrix SA;0,45;0,75;0,6;-2,81;0,72;0
MEMS.PA;Technology;Semiconductor Equipment & Materials;https://www.memscap.com/;MEMSCAP, S.A.;7,73;2,43;3,18;18,85;0,82;0
IPH.PA;Healthcare;Biotechnology;https://www.innate-pharma.com/;Innate Pharma S.A.;2,41;2,27;1,06;12,68;0,57;0
CLARI.PA;Healthcare;Medical Care Facilities;https://www.clariane.com/;Clariane SE;3,6;89,65;0,04;-0,04;0,25;1,94
DBV.PA;Healthcare;Biotechnology;https://www.dbv-technologies.com/;DBV Technologies S.A.;1,27;1,52;0,84;1,43;2,52;0
