ISIN;nom;ticker
FR0004040608p;Abc Arbitrage;ABCA
FR0004056851p;Valneva;VLA
FR0004065605p;Medincell;MEDCL
FR0004155000p;Groupe Sfpi;SFPI
FR0004156297p;Linedata Services;LIN
FR0004163111p;Genfit;GNFT
FR0004170017p;LNA Sante;LNA
FR0004175842p;Selectirente;SELER
FR0004180578p;Sword Group;SWP
FR0004186856p;Vetoquinol;VETO
FR0004188670p;Tarkett;TKTT
FR0004527638p;Exel Industries A;EXE
FR0006864484p;Laurent-Perrier;LPE
FR0010112524p;Nexity;NXI
FR0010214064p;Groupe Pizzorno Environnement;GPE
FR0010341032p;Fonciere Inea;INEA
FR0010386334p;Clariane;CLARI
FR0010428771p;Eagle Football Group (ex OL Groupe);EFG
FR0010483768p;CRCAM Brie Pic2CCI;CRBP2
FR0010588079p;Frey;FREY
FR0011027135p;Patrimoine et Commerce;PAT
FR0011040500p;74Software;74SW
FR0011341205p;Nanobiotix;NANO
FR0011476928p;Fnac Darty;FNAC
FR0011665280p;Figeac Aero;FGA
FR0011950732p;Elior Group;ELIOR
FR0012127173p;Ose Immunotherapeutics;OSE
FR0012333284p;Abivax;ABVX
FR0012532810p;Waga Energy;WAGA
FR0012612646p;Groupe Partouche;PARP
FR0012789667p;Amplitude Surgical;AMPLI
FR0012882389p;Equasens;EQS
FR0013153541p;Maisons du Monde;MDM
FR0013214145p;Smcp;SMCP
FR0013233012p;Inventiva;IVA
FR0013295789p;TFF Group;TFF
FR0013333432p;Thermador Groupe;THEP
FR0013344173p;Roche Bobois;RBO
FR0013455482p;Atland;ATLD
FR0014003AQ4p;Explosifs Prod. Chi.;EXPL
FR0014003U94p;Aramis Group;ARAMI
FR0014008VX5p;Euroapi;EAPI
FR0014009YQ1p;Lhyfe;LHYFE
FR001400AYG6p;Deezer;DEEZR
FR001400NLM4p;Emeis;EMEIS
FR001400OKR3p;Casino Guichard;CO
FR001400PVN6p;Viridien;VIRI
GA0000121459p;Totalenergies Gabon;EC
LU2999653251p;Younited Financial;YOUNI
NL0015000HT4g;Onward Medical;ONWD
BE0974260896g;Celyad Oncology;CYAD
BE0974269012p;ADC SIIC;ALDV
BE0974278104g;ABO Group;ABO
BE0974280126g;Biosenic;BIOS
BMG9887P1068p;Zci Limited;CV
CH0008175645p;Televerbier;TVRB
CH0308403085p;GeNeuro;GNRO
CI0000053161p;Forestiere Equatoriale;FORE
FR0000031973p;FSDV;FSDV
FR0000035719p;Elect. Madagascar;EEM
FR0000035784p;Evergreen;EGR
FR0000036816p;Tour Eiffel;EIFF
FR0000037475p;CFI;CFI
FR0000038184p;Fipp;FIPP
FR0000039232p;Aurea;AURE
FR0000044323p;Crcam Alp.Prov.Cci;CRAP
FR0000044364p;Crcam Norm.Seine;CCN
FR0000045213p;Crcam Ille-Vil.Cci;CIV
FR0000045239p;Crcam Loire Hte L.;CRLO
FR0000045304p;Crcam Touraine Cci;CRTO
FR0000045346p;Crcam Sud R.A.Cci;CRSU
FR0000045544p;CA Toulouse 31;CAT31
FR0000045551p;Crcam Morbihan Cci;CMO
FR0000050395p;Crosswood;CROS
FR0000053035p;Gea Grenobl.Elect.;GEA
FR0000053944p;Fonciere Volta;SPEL
FR0000054199p;St Dupont;DPT
FR0000054231p;High Co;HCO
FR0000060121p;Saint Jean Groupe;SABE
FR0000060824p;Financiere Marjos;FINM
FR0000060907p;Chausseria;CHSR
FR0000061418p;Fiducial Office Solutions;SACI
FR0000061475p;Eurasia Fonciere Inv.;EFI
FR0000061780p;Augros Cosmetics;AUGR
FR0000062788p;Barbara Bui;BUI
FR0000062796p;Maison Pommery & Associes;POMRY
FR0000063307p;Tayninh;TAYN
FR0000064404p;Media 6;EDI
FR0000064602p;Acanthe Dev.;ACAN
FR0000064958p;Intexa;ITXT
FR0000065260p;Dock.Petr.Ambes Am;DPAM
FR0000065393p;Courtois;COUR
FR0000065492p;Selcodis;SLCO
FR0000065930p;Fonciere 7 Investissement;LEBL
FR0000065971p;Graines Voltz;GRVO
FR0000066219p;Groupe Etpo;INFE
FR0000066607p;Lacroix;LACR
FR0000066722p;Guillemot;GUI
FR0000066755p;Haulotte Group;PIG
FR0000074072p;Bigben Interactive;BIG
FR0000074197p;UTI Group;FPG
FR0000074783p;Artmarket.com;PRC
FR0000076861p;Acteos;EOS
FR0000078321p;Soditech Ing.;SEC
FR0000185506p;Crcam Atl.Vend.Cci;CRAV
FR0004010338p;Groupe Jaj;GJAJ
FR0004031763p;Coheris;COH
FR0004038263p;Parrot;PARRO
FR0004052561p;Proactis SA;PROAC
FR0004165801p;Hotels De Paris;HDP
FR0005175080p;Transgene;TNG
FR0006239109p;Scbsm;CBSM
FR0010193979p;CBO Territoria;CBOT
FR0010209809p;Societe Francaise de Casinos;SFCA
FR0010263202p;Paref;PAR
FR0010291245p;Verimatrix;VMX
FR0010298620p;Memscap;MEMS
FR0010309096p;Vitura;VTR
FR0010331421p;Innate Pharma;IPH
FR0010417345p;Dbv Technologies;DBV
FR0010461053p;Crcam Langued Cci;CRLA
FR0010557264p;Ab Science;AB
FR0010609206p;Orege;OREGE
FR0011184241p;Adocia;ADOC
FR0011466069p;Ekinops;EKI
FR0011950682p;Sergeferrari Group;SEFER
FR0011992700p;Ateme;ATEME
FR0012185536p;Artea;ARTE
FR0012432516p;Poxel;POXEL
FR0012616852p;Abionyx Pharma;ABNX
FR0012634822p;Maat Pharma;MAAT
FR0012872141p;Jacques Bogart;JBOG
FR0013006558p;Showroomprive;SRP
FR0013030152p;Francaise de l’Energie;FDE
FR0013183985p;GenSight Biologics;SIGHT
FR0013185857p;Abeo;ABEO
FR0013252186p;Plast. Val de Loire;PVL
FR0013258399p;Balyo;BALYO
FR0013333077p;Affluent Medical;AFME
FR0013379484p;Solutions 30;S30
FR0013426004p;Claranova;CLA
FR0013482791p;Nacon;NACON
FR0013505062p;Vantiva;VANTI
FR0014001PV6p;NR 21;NR21
FR0014003VY4p;HDF (Hydrogene de France);HDF
FR0014005SB3p;Forsee Power;FORSE
FR0014007ZB4p;Aelis Farma;AELIS
FR001400AHX6p;ABL Diagnostics;ABLD
FR001400BMH7p;Teract;TRACT
FR001400CFI7p;Avenir Telecom;AVT
FR001400IE67p;MyHotelMatch;MHM
FR001400JWR8p;Arverne Group;ARVEN
FR001400JY13p;Latecoere;LAT
FR001400SA10p;Solocal Group;LOCAL
SN0000033192p;Fin.Ouest Africain;FOAF
US00774B2088p;Aerkomm Inc;AKOM
BE0160342011p;Coil;ALCOI
BE0974299316p;Invibes Advertising;ALINV
BE0974334667p;Winamp;ALWIN
BE0974497290p;European Medical Solutions;ALEMS
ES0105029005p;Facephi Biometria;ALPHI
ES0105089009p;Lleida;ALLLN
ES0105425005p;Kompuestos;ALKOM
ES0105463006p;Making Science Group;ALMKS
ES0105687000p;Energy Solar Tech;ALETC
ES0105704003p;Virtualware;ALVIR
ES0109429037p;ISPD Network;ALISP
FR0000033003p;Touax;ALTOU
FR0000033599p;Lexibook Linguist.;ALLEX
FR0000033888p;Gevelot;ALGEV
FR0000037640p;Rougier;ALRGR
FR0000038465p;Passat;ALPAS
FR0000038531p;Hf Company;ALHF
FR0000044943p;Logic Instrument;ALLOG
FR0000045122p;Entreprendre;ALENR
FR0000053043p;Advini;ALAVI
FR0000053506p;Cegedim;ALCGM
FR0000054132p;Delfingen;ALDEL
FR0000054322p;Cibox Inter A Ctiv;ALCBX
FR0000054421p;Bourrelier Group;ALBOU
FR0000060451p;Installux;ALLUX
FR0000060790p;Signaux Girod;ALGIR
FR0000060840p;Devernois;ALDEV
FR0000061244p;Altheora;ALORA
FR0000061608p;Piscines Desjoyaux;ALPDX
FR0000064164p;Exacompta Clairef.;ALEXA
FR0000064297p;Innelec Multimedia;ALINN
FR0000064446p;Catering Intl Sces;ALCIS
FR0000064529p;Nsc Groupe;ALNSC
FR0000065278p;Hopscotch Groupe;ALHOP
FR0000065864p;Sogeclair;ALSOG
FR0000066441p;Poujoulat;ALPJT
FR0000066540p;Herige;ALHRG
FR0000066961p;Bernard Loiseau;ALDBL
FR0000072373p;Egide;ALGID
FR0000072597p;It Link;ALITL
FR0000074759p;Fleury Michon;ALFLE
FR0000074775p;Stradim Espac.Fin.;ALSAS
FR0000075343p;Laboratoires Euromedis;ALEMG
FR0000075442p;Groupe LDLC;ALLDL
FR0000075954p;Riber;ALRIB
FR0000076655p;Actia Group;ALATI
FR0000079147p;U10 Corp.;ALU10
FR0000121295p;Lebon;ALBON
FR0000124414p;Gascogne;ALBI
FR0000185423p;Damartex;ALDAR
FR0004016699p;Smtpc;ALTPC
FR0004027068p;Lanson-BCC;ALLAN
FR0004029411p;Keyrus;ALKEY
FR0004030708p;Encres Dubuit;ALDUB
FR0004034072p;Xilam Animation;ALXIL
FR0004034320p;Mr Bricolage;ALMRB
FR0004034593p;Fashion B Air;ALFBA
FR0004044600p;Prismaflex Intl;ALPRI
FR0004045847p;Voyageurs du monde;ALVDM
FR0004053510p;Genoway;ALGEN
FR0004065639p;NSE;ALNSE
FR0004153930p;Aton (ex Hybrigenics);ALTAO
FR0004154060p;Netgem;ALNTG
FR0004155687p;Mastrad;ALMAS
FR0004159473p;Hexaom;ALHEX
FR0004171346p;Nextedia;ALNXT
FR0004172450p;Mint;ALMIN
FR0004174233p;Bilendi;ALBLD
FR0004187367p;Freelance.com;ALFRE
FR0005854700p;I2S;ALI2S
FR0007080254p;Les Hotels Baverez;ALLHB
FR0010095596p;Valerio Therapeutics;ALVIO
FR0010120402p;Theraclion;ALTHE
FR0010131409p;Wallix;ALLIX
FR0010151589p;Cafom;ALCAF
FR0010157115p;Euroland Corporate;ALERO
FR0010169920p;Predilife;ALPRE
FR0010193052p;Catana Group;ALCAT
FR0010202606p;Sidetrade;ALBFR
FR0010204453p;MG International;ALMGI
FR0010313486p;Prodware;ALPRO
FR0010326090p;Vialife;ALVIA
FR0010337865p;Upergy;ALUPG
FR0010340711p;Aquila;ALAQU
FR0010353888p;MGI Digital Graphic;ALMDG
FR0010380626p;Prologue;ALPRG
FR0010396309p;Hitechpros;ALHIT
FR0010397232p;Novacyt;ALNOV
FR0010397901p;Trilogiq;ALTRI
FR0010404368p;DLSI;ALDLS
FR0010424697p;Entreparticuliers.com;ALENT
FR0010425595p;Cellectis;ALCLS
FR0010436584p;DNXCorp;ALDNX
FR0010465534p;Eo2;ALEO2
FR0010478248p;Atari;ALATA
FR0010485268p;Fountaine Pajot;ALFPC
FR0010490920p;EuropaCorp;ALECP
FR0010523167p;Roctool;ALROC
FR0010528059p;Streamwide;ALSTW
FR0010609263p;Mauna Kea Tech;ALMKT
FR0010641449p;AgroGeneration;ALAGR
FR0010654087p;Txcom;ALTXC
FR0010722819p;Kalray;ALKAL
FR0010766667p;Vente Unique.com;ALVU
FR0010776617p;Sapmer;ALMER
FR0010785790p;Plant Advanced Technologies;ALPAT
FR0010812230p;Sirius Media (ex: Metadvertise);ALSRS
FR0010820274p;Reworld Media;ALREW
FR0010844001p;Eurasia Groupe;ALEUA
FR0010889386p;Qwamplify;ALQWA
FR0010907956p;Carmat;ALCAR
FR0010908723p;Integragen;ALINT
FR0011005933p;Biosynex;ALBIO
FR0011033083p;Moulinvest;ALMOU
FR0011038348p;Klarsen;ALKLA
FR0011041011p;Bluelinea;ALBLU
FR0011049824p;Median Technologies;ALMDT
FR0011051598p;Amoeba;ALMIB
FR0011052257p;Global Bioenergies;ALGBE
FR0011053636p;Capital B;ALCPB
FR0011071570p;Cogra;ALCOG
FR0011179886p;Intrasense;ALINS
FR0011208693p;Gold by Gold;ALGLD
FR0011217710p;Methanor;ALMET
FR0011271600p;Fermentalg;ALGAE
FR0011365907p;Boa Concept;ALBOA
FR0011464452p;Spineguard;ALSGD
FR0011490648p;Ecoslops;ALESA
FR0011532225p;Vogo;ALVGO
FR0011636083p;Neolife;ALNLF
FR0011648716p;Carbios;ALCRB
FR0011648971p;Quantum Genomics;ALQGC
FR0011716265p;Crossject;ALCJ
FR0011742329p;McPhy Energy;ALMCP
FR0011858190p;Realites;ALREA
FR0011898584p;Uv Germi;ALUVI
FR0012202497p;DMS Group;ALDMS
FR0012419307p;Pullup Entertainment;ALPUL
FR0012596468p;Sensorion;ALSEN
FR0012613610p;Prodways Group;ALPWG
FR0012709160p;Uniti;ALUNT
FR0012819381p;Groupe Guillin;ALGIL
FR0012821890p;Adux;ALDUX
FR0012821916p;Hipay Group;ALHYP
FR0012969095p;Capelli;ALCAP
FR0013015583p;Poulaillon;ALPOU
FR0013018124p;Nicox;ALCOX
FR0013053535p;Miliboo;ALMLB
FR0013060100p;Immersion;ALIMR
FR0013079092p;We.Connect;ALWEC
FR0013143872p;Witbe;ALWIT
FR0013156007p;Kerlink;ALKLK
FR0013178712p;Cerinnov group;ALPCV
FR0013230950p;Lighton;ALTAI
FR0013240934p;Eurobio-Scientific;ALERS
FR0013254851p;Valbiotis;ALVAL
FR0013256518p;Eurofins Cerep;ALECR
FR0013257409p;Cofidur;ALCOF
FR0013266772p;One Experience;ALEXP
FR0013283108p;Delta Plus Group;ALDLT
FR0013284627p;Adeunis;ALARF
FR0013286259p;Theranexus;ALTHX
FR0013296746p;Advicenne;ALDVI
FR0013308582p;Largo;ALLGO
FR0013318052p;Ordissimo;ALORD
FR0013330792p;Enensys Technologies;ALNN6
FR0013331212p;Dontnod Entertainment;ALDNE
FR0013335742p;Cogelec;ALLEC
FR0013341781p;2crsi;AL2SI
FR0013345493p;Bio UV Group;ALTUV
FR0013356755p;Emova Group;ALEMV
FR0013374667p;KKO International;ALKKO
FR0013384369p;Baikowski;ALBKK
FR0013398997p;Arcure;ALCUR
FR0013399359p;Energisme;ALNRG
FR0013400835p;Mare Nostrum;ALMAR
FR0013419876p;Kumulus Vape;ALVAP
FR0013429404p;Groupe Tera;ALGTR
FR0013439627p;Groupe Okwind;ALOKW
FR0013451044p;Hoffmann;ALHGR
FR0013452281p;Agripower;ALAGP
FR0013462231p;Munic;ALMUN
FR0013470168p;Implanet;ALIMP
FR0013479730p;Paulic Meunerie;ALPAU
FR0013481835p;Klea Holding;ALKLH
FR0013530102p;Veom Group;ALVG
FR0013534617p;Ecomiam;ALECO
FR0014000JX7p;Alchimie;ALCHI
FR0014000P11p;Winfarm;ALWF
FR0014000RP6p;Groupimo;ALIMO
FR0014001PM5p;Hydrogen Refueling Solutions;ALHRS
FR0014003711p;Obiz;ALBIZ
FR0014003J32p;Namr;ALNMR
FR0014003T71p;Omer-Decugis & Cie;ALODC
FR0014003V77p;Airwell;ALAIR
FR0014003XT0p;NFL Biosciences;ALNFL
FR0014004339p;E Pango;ALAGO
FR0014004362p;Entech;ALESE
FR00140043Y1p;Spartoo;ALSPT
FR00140048X2p;Ikonisys;ALIKO
FR0014004974p;Enogia;ALENO
FR0014004EC4p;Precia;ALPM
FR0014004QR6p;Calibre;ALIBR
FR00140059B5p;Audacia;ALAUD
FR0014005AC9p;Afyren;ALAFY
FR0014005I80p;Smaio;ALSMA
FR0014005ZM5p;Grolleau;ALGRO
FR00140062B9p;Toosla;ALTOO
FR00140066X4p;Metavisio;ALTHO
FR0014007LQ2p;Hunyvers;ALHUN
FR0014007LW0p;CBI;ALCBI
FR0014007ND6p;Haffner Energy;ALHAF
FR0014007T10p;Vaziva;ALVAZ
FR001400A3Q3p;Icape Holding;ALICA
FR001400AEM6p;Fill Up Media;ALFUM
FR001400AJ60p;Charwood Energy;ALCWE
FR001400AJZ7p;Broadpeak;ALBPK
FR001400AXT1p;Vinpai;ALVIN
FR001400CM63p;Oncodesign PM;ALOPM
FR001400DIY6p;Cabasse;ALCAB
FR001400F2Z1p;Lepermislibre;ALLPL
FR001400GO75p;Florentaise;ALFLO
FR001400H2X4p;Tonner Drones;ALTD
FR001400H3A0p;Mon Courtier Energie;ALMCE
FR001400IUV6p;Osmosun;ALWTR
FR001400IV58p;Aventador;ALAVE
FR001400JXA2p;Vergnet;ALVER
FR001400KO61p;Archos;ALJXR
FR001400LO86p;DBT;ALDBT
FR001400M1R1p;Geci Intl;ALGEC
FR001400MDW2p;Stif;ALSTI
FR001400N2P2p;Spineway;ALSPW
FR001400OLP5p;Biophytis;ALBPS
FR001400OS22p;Boostheat;ALBOO
FR001400RF99p;Netmedia Group;ALNMG
FR001400SP13p;Dolfines;ALDOL
FR001400SVN0p;Drone Volt;ALDRV
FR001400TL40p;Louis Hachette Group;ALHG
FR001400U4P9p;Odyssee Techno;ALODY
FR001400UT31p;Adomos;ALADO
FR001400ZU25p;Safe;ALSAF
FR0014010856p;Neovacs;ALNEV
FR0014010H01p;Semco Technologies;ALSEM
FR0014010QE1p;Hopium;ALHPI
FR0014011O84p;Acheter-Louer;ALALO
FR0014011QJ8p;Europlasma;ALEUP
FR0014013HG9p;Lucibel;ALUCI
FR0014014ZV8p;Tractial;ALTRA
GB00BM9PTW47p;Rapid Nutrition;ALRPD
GB00BMDXQ672p;Hamilton Global Opportunities;ALHGO
GB00BNKGZC51p;Ama Corporation;ALAMA
IT0005351504p;Ediliziacrobatica;ALEAC
IT0005353484p;Seif SPA;ALSEI
IT0005380602p;Sipario Movies;ALIE
IT0005450819p;Mexedia;ALMEX
IT0005460081p;Rebirth;ALREB
IT0005466963p;Racing Force;ALRFG
IT0005507857p;Tatatu;ALTTU
IT0005678104p;Kaleon;ALKLN
NL0015000YE1p;TME Pharma N.V.;ALTME
NL0015001HZ9p;Pet Service;ALPET
BE0948608451p;Photonike;MLPHO
BE0974328602p;Metrics in Balance;MLMIB
BE6252013725p;Condor Technologies;MLMFI
BE6333353298p;Bonyf NV;MLBON
CH0120879058p;Firstcaution;MLFIR
CH1148983609p;Bebo Health;MLBBO
DE000A0XYM45p;Ecolutions;MLECO
DE000A11Q133p;HK;MLHK
ES0105362000p;Barings Core Spain Socimi;MLBAR
ES0105399002p;Grupo Whiteni;MLGWH
ES0105417002p;Iposa Properties Socimi;MLIPO
ES0105447009p;Maq Admon. Urbanas;MLMAQ
ES0105473005p;Inmosupa;MLISP
ES0105478004p;Agp Malaga Socimi;MLAGP
ES0105479002p;Iante Investments;MLINT
ES0105486007p;Aroca Del Pinar;MLARO
ES0105490009p;Orbis Properties;MLORB
ES0105492005p;Vref Seville;MLVRF
ES0105498002p;Healthcare Activos Yield Socimi;MLHAY
ES0105511002p;Inmark Prime Socimi;MLINM
ES0105534004p;Orinoquia;MLORQ
ES0105537007p;Global Pielago Socimi;MLNDG
ES0105549002p;Montepino Logistica Socimi;MLMTP
ES0105550000p;Res Gestae Socimi;MLJDL
ES0105551008p;Igis Neptune Barcelona Holdco;MLABC
ES0105553004p;Faifey Invest Socimi;MLECE
ES0105559001p;Meridia Re IV Socimi;MLMIV
ES0105586004p;Eurolog Canola Socimi;MLCAN
ES0105590006p;Impulse Fitness;MLIFS
ES0105592002p;Scientia School;MLSCI
ES0105601001p;Arimelia Itg Socimi;MLARI
ES0105612008p;Perseida Renta;MLPER
ES0105623005p;Vandor Real Estate Socimi;MLVRE
ES0105636007p;Jungle21;MLJ21
ES0105639001p;Embention Sistemas Inteligentes;MLUAV
ES0105651006p;Sagax Real Estate Socimi;MLSAG
ES0105658001p;Apodaca Inversiones Inmobilarias;MLASO
ES0105660007p;Core Spain Holdco Socimi;MLCOE
ES0105661005p;Aref Thalassa Socimi;MLARE
ES0105664009p;Hoteles Bestprice;MLHBP
ES0105697009p;Mutter Ventures;MLMUT
ES0105698007p;Ok Properties I Socimi;MLOKP
ES0105708004p;Astickso XXI Socimi;MLAST
ES0105719001p;Nortem Biogroup;MLBIO
ES0105726006p;Elix;MLERH
ES0105740007p;Wellness;MLWRS
ES0105744009p;Andino Inversiones Global;MLAIG
ES0105748000p;Urcolesa;MLURC
ES0105807004p;Genesis;MLGNS
ES0105851002p;Student Property;MLSPI
ES0105908000p;Immolecule Nanotech;MLINA
ES0105910006p;Saja Real Estate;MLSJA
ES0105962007p;Vicso;MLVIC
ES0105964003p;Es Vedra;MLESV
FR0000030769p;Placoplatre;MLPLC
FR0000031106p;Troc Ile;MLTRO
FR0000037871p;Ch.Fer Departement;MLCFD
FR0000051302p;Hoche Bains L.Bain;MLHBB
FR0000052755p;Editions Du Signe;MLEDS
FR0000052920p;Dynafond;MLDYN
FR0000053415p;G.A.I.;MLGAI
FR0000053738p;Hotelim;MLHOT
FR0000054371p;Speed Rabbit Pizza;MLSRP
FR0000060428p;Cie Du Mont Blanc;MLCMB
FR0000061376p;Prop. Immeubles;MLPRI
FR0000063976p;Streit Mecanique;MLSTR
FR0000064735p;Hydraulique PB;MLHYD
FR0000065773p;Imprimerie Chirat;MLIMP
FR0000076960p;Groupe Carnivor;MLGRC
FR0000077828p;Consort Nt;MLCNT
FR0000077885p;Damaris;MLDAM
FR0000077992p;Pacte Novation;MLPAC
FR0000079691p;Ids;MLIDS
FR0000185464p;Novatech Ind.;MLNOV
FR0000185480p;Phone Web;MLPHW
FR0004070795p;Ardoin St Amand B;ARDO
FR0004155208p;Locasystem Intl;MLLOI
FR0004174712p;Onlineformapro;MLONL
FR0004998318p;Courbet Heritage;MLCOU
FR0005057635p;Ardoin St Amand A;MLARD
FR0005843125p;Hydro-Exploit.;MLHYE
FR0006174496p;Verney Carron;MLVER
FR0006205019p;Lombard et Medot;MLCAC
FR0006226791p;Hot.Majestic Canne;MLHMC
FR0006563904p;Hotl.Immob.Nice;MLHIN
FR0006823092p;Part.Indles Mini.;MLHOP
FR0006859039p;Imm.Paris.Perle;MLIPP
FR0007200100p;Eaux De Royan;MLEDR
FR0010035816p;Corep Lighting;MLCOR
FR0010086371p;Imalliance;MLIML
FR0010106039p;Body One;MLONE
FR0010312181p;Hopening;MLHPE
FR0010328302p;Made;MLMAD
FR0010447086p;Cheops Technology;MLCHE
FR0010487272p;Finaxo Environnement;MLFXO
FR0010492181p;Metalliance;MLETA
FR0010500363p;Miguet et Associes;MLNMA
FR0010529719p;Groupe Plus-Values;MLPVG
FR0010536185p;Eavs;MLEAV
FR0010688465p;Weaccess Group;MLWEA
FR0010768770p;Weya;MLWEY
FR0010823724p;France Tourisme;MLFTI
FR0010827741p;Magillem Design Services;MLMGL
FR0010882886p;Eduform'Action;MLEFA
FR0010959684p;Colipays;MLCLP
FR0010972091p;Scemi;MLCMI
FR0010979377p;Activium Group;MLACT
FR0011076595p;Televista;MLVST
FR0011092089p;Maison Clio Blue;MLCLI
FR0011100759p;Galeo;MLGAL
FR0011131788p;Smalto;MLSML
FR0011158823p;Infoclip;MLIFC
FR0011605617p;Fonciere Vindi;MLVIN
FR0011776889p;Umalis Group;MLUMG
FR0011908045p;AG3I;MLAGI
FR0012300424p;FD;MLFDV
FR0012336691p;Home Concept France;MLHCF
FR0012968485p;Ashler et Manson;MLAEM
FR0013155975p;Savonnerie Nyons;MLSDN
FR0013230067p;FNP Technologies;MLFNP
FR0013253812p;Alveen;MLALV
FR0013310281p;Octopus Biosafety;MLOCT
FR0013340973p;Blue Shark Power System;MLBSP
FR0013371507p;Coretech 5;MLCOT
FR0013406881p;CMG CLEANTECH;MLCMG
FR00140007I9p;Constructeurs du bois;MLLCB
FR0014003FN0p;Integritas Viager;MLVIE
FR0014003I41p;VERSITY;MLVSY
FR0014005WE9p;Agence Auto;MLAA
FR001400LBS6p;Smart Good Things;MLSGT
FR001400NQB6p;macompta.fr;MLMCA
FR001400QW73p;Imeon Energy;MLIME
FR001400UBS7p;Bio Inox;MLNOX
FR001400WXE7p;Preatoni Group;MLPRG
FR0014010DV3p;Odiot Holding;MLODT
FR0014011SJ4p;Prelude;MLPRE
GB00B8GJBS16p;Sumo Resources;MLSUM
GB00BJ9M4V82p;Ucapital Global Plc;MLALE
GRS528003007p;The Azur Selection;MLAZR
HK0000038783p;Easson Holdings;MLEAS
IT0004812258p;AZ Leasing;MLAZL
IT0005072811p;Semplicemente Spa;MLVRE
IT0005324105p;Media Lab;MLLAB
IT0005336521p;Italy Innovazioni;MLITN
IT0005391161p;Innovative Rfk;MLIRF
IT0005454167p;Glass to Power Class A;MLGL
LU0881232630p;Dynex Energy;MLDYX
MC0010000826p;Cfm Indosuez Wealth;MLCFM
NL0010273694p;Amatheon Agri;MLAAH
NL0010623518p;Sequa Petroleum;MLSEQ
NL0012650535p;Parx Materials NV;MLPRX
PTAZR0AM0006p;Azorean Aquatic Technologies SA;MLAAT
PTGVE1AE0009p;Gentlemen’s Equity SA;MLGEQ
ZM0000000037p;ZCCM;MLZAM
